FR_sad,FR_spr,FR_her,X,Y,year,month,day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,depth
0,0.00417910447761194,0.010447761194029851,838.3588761996086,6288.33876629885,1996,3,16,3350,68,0,14,35,56.6167,20.5167,42H0,74
0,0.0031847133757961785,0.021262574958849208,838.3588761996086,6288.33876629885,1996,3,16,3140,69,0,10,66.76448537078652,56.6167,20.5167,42H0,74
0,0.00782608695652174,0,838.3588761996086,6288.33876629885,1996,3,16,1150,48,0,9,0,56.6167,20.5167,42H0,74
0,0.006172839506172839,0,838.3588761996086,6288.33876629885,1996,3,16,1620,54,0,10,0,56.6167,20.5167,42H0,74
0,0.02095238095238095,0,838.3588761996086,6288.33876629885,1996,3,16,1050,46,0,22,0,56.6167,20.5167,42H0,74
0,0.024793388429752067,0,838.3588761996086,6288.33876629885,1996,3,16,1210,48,0,30,0,56.6167,20.5167,42H0,74
0.00350198150002919,0,0,838.3588761996086,6288.33876629885,1996,3,16,870,47,3.046723905025395,0,0,56.6167,20.5167,42H0,74
0,0.01097560975609756,0,838.3588761996086,6288.33876629885,1996,3,16,820,43,0,9,0,56.6167,20.5167,42H0,74
0.0016666666666666668,0.008333333333333333,0,838.3588761996086,6288.33876629885,1996,3,16,600,38,1,5,0,56.6167,20.5167,42H0,74
0.006,0,0,838.3588761996086,6288.33876629885,1996,3,16,500,36,3,0,0,56.6167,20.5167,42H0,74
0.006623312837011728,0.004347826086956522,0,838.3588761996086,6288.33876629885,1996,3,16,460,37,3.046723905025395,2,0,56.6167,20.5167,42H0,74
0,0.0625,0,822.8719578576363,6275.94076072771,1996,3,16,160,24,0,10,0,56.5167,20.25,42H0,99
0.004878048780487805,0,0,822.8719578576363,6275.94076072771,1996,3,16,410,34,2,0,0,56.5167,20.25,42H0,99
0,0.018680066086272186,0,822.8719578576363,6275.94076072771,1996,3,16,510,36,0,9.526833703998815,0,56.5167,20.25,42H0,99
0.012694682937605813,0.013597570216664199,0,822.8719578576363,6275.94076072771,1996,3,16,480,34,6.09344781005079,6.526833703998816,0,56.5167,20.25,42H0,99
0,0.004,0,822.8719578576363,6275.94076072771,1996,3,16,500,36,0,2,0,56.5167,20.25,42H0,99
0,0.014833712963633672,0,822.8719578576363,6275.94076072771,1996,3,16,440,34,0,6.526833703998816,0,56.5167,20.25,42H0,99
0,0.010360053498410819,0,822.8719578576363,6275.94076072771,1996,3,16,630,39,0,6.526833703998816,0,56.5167,20.25,42H0,99
0.00392156862745098,0.014758497458821207,0,822.8719578576363,6275.94076072771,1996,3,16,510,37,2,7.526833703998816,0,56.5167,20.25,42H0,99
0,7.339449541284404e-4,0,822.8719578576363,6275.94076072771,1996,3,16,5450,86,0,4,0,56.5167,20.25,42H0,99
0,0.0027423671025205106,0,822.8719578576363,6275.94076072771,1996,3,16,2380,59,0,6.526833703998816,0,56.5167,20.25,42H0,99
0,0.007964601769911504,0,822.8719578576363,6275.94076072771,1996,3,16,1130,48,0,9,0,56.5167,20.25,42H0,99
0.0013601446004577657,0.002913765046428043,0,822.8719578576363,6275.94076072771,1996,3,16,2240,61,3.046723905025395,6.526833703998816,0,56.5167,20.25,42H0,99
3.1177272727272727e-4,0.003708428240908418,0,822.8719578576363,6275.94076072771,1996,3,16,1760,54,0.54872,6.526833703998816,0,56.5167,20.25,42H0,99
0,0.005681818181818182,0,822.8719578576363,6275.94076072771,1996,3,16,1760,54,0,10,0,56.5167,20.25,42H0,99
7.462686567164179e-4,0.0014925373134328358,0.016608080938006597,822.8719578576363,6275.94076072771,1996,3,16,1340,49,1,2,22.254828456928838,56.5167,20.25,42H0,99
0,0,0.02878787878787879,822.8719578576363,6275.94076072771,1996,3,16,1320,53,0,0,38,56.5167,20.25,42H0,99
0,0.02177620893435024,0,822.8719578576363,6275.94076072771,1996,3,16,1310,50,0,28.526833703998815,0,56.5167,20.25,42H0,99
0,0,0.0096,822.8719578576363,6275.94076072771,1996,3,16,1250,48,0,0,12,56.5167,20.25,42H0,99
0,0.003703703703703704,0,822.8719578576363,6275.94076072771,1996,3,16,1080,45,0,4,0,56.5167,20.25,42H0,99
0,6.89655172413793e-4,0,822.8719578576363,6275.94076072771,1996,3,16,1450,52,0,1,0,56.5167,20.25,42H0,99
0,0.019626168224299065,0,822.8719578576363,6275.94076072771,1996,3,16,1070,45,0,21,0,56.5167,20.25,42H0,99
0,0.014,0,822.8719578576363,6275.94076072771,1996,3,16,1000,46,0,14,0,56.5167,20.25,42H0,99
0,0.008702444938665087,0,822.8719578576363,6275.94076072771,1996,3,16,750,42,0,6.526833703998816,0,56.5167,20.25,42H0,99
0.003808404881281744,0.01,0,822.8719578576363,6275.94076072771,1996,3,16,800,43,3.046723905025395,8,0,56.5167,20.25,42H0,99
0.0044444444444444444,0.0022222222222222222,0,822.8719578576363,6275.94076072771,1996,3,16,450,35,2,1,0,56.5167,20.25,42H0,99
0,0.014833712963633672,0,822.8719578576363,6275.94076072771,1996,3,16,440,35,0,6.526833703998816,0,56.5167,20.25,42H0,99
0,0.0022727272727272726,0,822.8719578576363,6275.94076072771,1996,3,16,440,35,0,1,0,56.5167,20.25,42H0,99
0,0.015217391304347827,0,822.8719578576363,6275.94076072771,1996,3,16,460,35,0,7,0,56.5167,20.25,42H0,99
0,0.014285714285714285,0,822.8719578576363,6275.94076072771,1996,3,16,350,32,0,5,0,56.5167,20.25,42H0,99
0,0.017777777777777778,0,822.8719578576363,6275.94076072771,1996,3,16,450,35,0,8,0,56.5167,20.25,42H0,99
0,0.0034482758620689655,0,810.9942853624005,6269.460286440319,1996,3,16,290,30,0,1,0,56.4667,20.05,41H0,93
0,0.08900227778180203,0,810.9942853624005,6269.460286440319,1996,3,16,220,28,0,19.580501111996448,0,56.4667,20.05,41H0,93
0.0032258064516129032,0.00967741935483871,0,810.9942853624005,6269.460286440319,1996,3,16,310,30,1,3,0,56.4667,20.05,41H0,93
0.0125,0,0,810.9942853624005,6269.460286440319,1996,3,16,240,28,3,0,0,56.4667,20.05,41H0,93
0,0.031756112346662715,0,810.9942853624005,6269.460286440319,1996,3,16,300,30,0,9.526833703998815,0,56.4667,20.05,41H0,93
0,0.021054302270963922,0,810.9942853624005,6269.460286440319,1996,3,16,310,32,0,6.526833703998816,0,56.4667,20.05,41H0,93
0,0.01282051282051282,0,810.9942853624005,6269.460286440319,1996,3,16,390,33,0,5,0,56.4667,20.05,41H0,93
0,0.025714285714285714,0,810.9942853624005,6269.460286440319,1996,3,16,350,33,0,9,0,56.4667,20.05,41H0,93
0,0.05279444620951817,0,810.9942853624005,6269.460286440319,1996,3,16,420,33,0,22.17366740799763,0,56.4667,20.05,41H0,93
0,0.002857142857142857,0,810.9942853624005,6269.460286440319,1996,3,16,350,33,0,1,0,56.4667,20.05,41H0,93
0,0.011111111111111112,0,810.9942853624005,6269.460286440319,1996,3,16,360,32,0,4,0,56.4667,20.05,41H0,93
0.0025,0,0,810.9942853624005,6269.460286440319,1996,3,16,400,33,1,0,0,56.4667,20.05,41H0,93
0,0.002777777777777778,0,810.9942853624005,6269.460286440319,1996,3,16,360,31,0,1,0,56.4667,20.05,41H0,93
0,0.021054302270963922,0,810.9942853624005,6269.460286440319,1996,3,16,310,31,0,6.526833703998816,0,56.4667,20.05,41H0,93
0,0.023310120371424343,0,810.9942853624005,6269.460286440319,1996,3,16,280,31,0,6.526833703998816,0,56.4667,20.05,41H0,93
0,0.001851851851851852,0,810.9942853624005,6269.460286440319,1996,3,16,540,37,0,1,0,56.4667,20.05,41H0,93
0,0.017975157932073237,0,810.9942853624005,6269.460286440319,1996,3,16,530,38,0,9.526833703998815,0,56.4667,20.05,41H0,93
0,0.0024390243902439024,0,810.9942853624005,6269.460286440319,1996,3,16,410,34,0,1,0,56.4667,20.05,41H0,93
0.007272727272727273,0.0018181818181818182,0,810.9942853624005,6269.460286440319,1996,3,16,550,39,4,1,0,56.4667,20.05,41H0,93
0,0.012086729081479288,0,810.9942853624005,6269.460286440319,1996,3,16,540,37,0,6.526833703998816,0,56.4667,20.05,41H0,93
0,0.014583333333333334,0,810.9942853624005,6269.460286440319,1996,3,16,480,36,0,7,0,56.4667,20.05,41H0,93
0,0.010588235294117647,0,810.9942853624005,6269.460286440319,1996,3,16,850,43,0,9,0,56.4667,20.05,41H0,93
0,0.01600704505566888,0,810.9942853624005,6269.460286440319,1996,3,16,970,45,0,15.526833703998815,0,56.4667,20.05,41H0,93
0,0.008882118441665431,0,810.9942853624005,6269.460286440319,1996,3,16,960,44,0,8.526833703998815,0,56.4667,20.05,41H0,93
0,0.026107334815995264,0,810.9942853624005,6269.460286440319,1996,3,16,750,43,0,19.580501111996448,0,56.4667,20.05,41H0,93
0,0.013231713477776132,0,810.9942853624005,6269.460286440319,1996,3,16,720,41,0,9.526833703998815,0,56.4667,20.05,41H0,93
0,0.01078815488264267,0,810.9942853624005,6269.460286440319,1996,3,16,1210,50,0,13.053667407997631,0,56.4667,20.05,41H0,93
0,0.008333333333333333,0,810.9942853624005,6269.460286440319,1996,3,16,1080,46,0,9,0,56.4667,20.05,41H0,93
0,0,0.004032258064516129,810.9942853624005,6269.460286440319,1996,3,16,1240,49,0,0,5,56.4667,20.05,41H0,93
0,0.018584070796460177,0,810.9942853624005,6269.460286440319,1996,3,16,1130,46,0,21,0,56.4667,20.05,41H0,93
0,7.874015748031496e-4,0,810.9942853624005,6269.460286440319,1996,3,16,1270,49,0,1,0,56.4667,20.05,41H0,93
0,9.009009009009009e-4,0,810.9942853624005,6269.460286440319,1996,3,16,1110,46,0,1,0,56.4667,20.05,41H0,93
0.002273674555989101,0.00785584604776031,0.007462686567164179,810.9942853624005,6269.460286440319,1996,3,16,1340,50,3.046723905025395,10.526833703998815,10,56.4667,20.05,41H0,93
0,0.0065420560747663555,0,810.9942853624005,6269.460286440319,1996,3,16,1070,46,0,7,0,56.4667,20.05,41H0,93
0,8e-4,0.0072,810.9942853624005,6269.460286440319,1996,3,16,1250,48,0,1,9,56.4667,20.05,41H0,93
0,6.89655172413793e-4,0,810.9942853624005,6269.460286440319,1996,3,16,1450,50,0,1,0,56.4667,20.05,41H0,93
0,0.005231186321471666,0.006134969325153374,810.9942853624005,6269.460286440319,1996,3,16,1630,52,0,8.526833703998815,10,56.4667,20.05,41H0,93
0.011235955056179775,0,0,810.9942853624005,6269.460286440319,1996,3,16,2670,63,30,0,0,56.4667,20.05,41H0,93
0,0.0033333333333333335,0,801.2606865196573,6261.292254775262,1996,3,16,300,32,0,1,0,56.3999,19.8832,41G9,99
0,0.008108108108108109,0,801.2606865196573,6261.292254775262,1996,3,16,370,34,0,3,0,56.3999,19.8832,41G9,99
0.0034482758620689655,0.034482758620689655,0,801.2606865196573,6261.292254775262,1996,3,16,290,32,1,10,0,56.3999,19.8832,41G9,99
0,0.011111111111111112,0,801.2606865196573,6261.292254775262,1996,3,16,270,31,0,3,0,56.3999,19.8832,41G9,99
0,0.023817084259997037,0,801.2606865196573,6261.292254775262,1996,3,16,400,34,0,9.526833703998815,0,56.3999,19.8832,41G9,99
0,0.024324324324324326,0,801.2606865196573,6261.292254775262,1996,3,16,370,32,0,9,0,56.3999,19.8832,41G9,99
0,0.025545454545454545,0,801.2606865196573,6261.292254775262,1996,3,16,440,35,0,11.24,0,56.3999,19.8832,41G9,99
0,0.02878049724255067,0,801.2606865196573,6261.292254775262,1996,3,16,470,35,0,13.526833703998815,0,56.3999,19.8832,41G9,99
0,0.027837408231108477,0,801.2606865196573,6261.292254775262,1996,3,16,450,35,0,12.526833703998815,0,56.3999,19.8832,41G9,99
3.546099290780142e-4,0.0014184397163120568,0,801.2606865196573,6261.292254775262,1996,3,16,2820,66,1,4,0,56.3999,19.8832,41G9,99
0.0013540995133446202,0,0,801.2606865196573,6261.292254775262,1996,3,16,2250,48,3.046723905025395,0,0,56.3999,19.8832,41G9,99
4.23728813559322e-4,0.003389830508474576,0,801.2606865196573,6261.292254775262,1996,3,16,2360,60,1,8,0,56.3999,19.8832,41G9,99
0,0.02727272727272727,0,801.2606865196573,6261.292254775262,1996,3,16,110,24,0,3,0,56.3999,19.8832,41G9,99
0,0.036,0,801.2606865196573,6261.292254775262,1996,3,16,170,28,0,6.12,0,56.3999,19.8832,41G9,99
4.25531914893617e-4,0.010510851537019765,0,801.2606865196573,6261.292254775262,1996,3,16,2350,61,1,24.70050111199645,0,56.3999,19.8832,41G9,99
0,0.038461538461538464,0,801.2606865196573,6261.292254775262,1996,3,16,130,24,0,5,0,56.3999,19.8832,41G9,99
0,0.025103206553841597,0,801.2606865196573,6261.292254775262,1996,3,16,260,30,0,6.526833703998816,0,56.3999,19.8832,41G9,99
0,0.021875,0,801.2606865196573,6261.292254775262,1996,3,16,320,32,0,7,0,56.3999,19.8832,41G9,99
0,0.003703703703703704,0,801.2606865196573,6261.292254775262,1996,3,16,270,30,0,1,0,56.3999,19.8832,41G9,99
0,0.03272536393042963,0,801.2606865196573,6261.292254775262,1996,3,16,460,35,0,15.053667407997631,0,56.3999,19.8832,41G9,99
0,0.003125,0,801.2606865196573,6261.292254775262,1996,3,16,320,32,0,1,0,56.3999,19.8832,41G9,99
0,0.04403333514145763,0,801.2606865196573,6261.292254775262,1996,3,16,410,35,0,18.05366740799763,0,56.3999,19.8832,41G9,99
0,0.08263416851999407,0,801.2606865196573,6261.292254775262,1996,3,16,200,28,0,16.526833703998815,0,56.3999,19.8832,41G9,99
0,0.011764705882352941,0,801.2606865196573,6261.292254775262,1996,3,16,510,37,0,6,0,56.3999,19.8832,41G9,99
0,0.0167354710358944,0,801.2606865196573,6261.292254775262,1996,3,16,390,35,0,6.526833703998816,0,56.3999,19.8832,41G9,99
0,0.008571428571428572,0,801.2606865196573,6261.292254775262,1996,3,16,350,32,0,3,0,56.3999,19.8832,41G9,99
0,0.0038461538461538464,0,801.2606865196573,6261.292254775262,1996,3,16,260,31,0,1,0,56.3999,19.8832,41G9,99
0,0.015919106595119064,0,801.2606865196573,6261.292254775262,1996,3,16,410,35,0,6.526833703998816,0,56.3999,19.8832,41G9,99
0,0.01516688645263002,0,801.2606865196573,6261.292254775262,1996,3,16,1520,51,0,23.05366740799763,0,56.3999,19.8832,41G9,99
0,0.0015706806282722514,0,801.2606865196573,6261.292254775262,1996,3,16,1910,54,0,3,0,56.3999,19.8832,41G9,99
0,0.011267605633802818,0,801.2606865196573,6261.292254775262,1996,3,16,1420,49,0,16,0,56.3999,19.8832,41G9,99
0.004347826086956522,0,0,801.2606865196573,6261.292254775262,1996,3,16,230,30,1,0,0,56.3999,19.8832,41G9,99
0.0025179536405168556,0.023140495867768594,0,801.2606865196573,6261.292254775262,1996,3,16,1210,46,3.046723905025395,28,0,56.3999,19.8832,41G9,99
0,0.05513416851999407,0,801.2606865196573,6261.292254775262,1996,3,16,400,32,0,22.05366740799763,0,56.3999,19.8832,41G9,99
0,0.0125,0,801.2606865196573,6261.292254775262,1996,3,16,400,35,0,5,0,56.3999,19.8832,41G9,99
0,0.03333333333333333,0,801.2606865196573,6261.292254775262,1996,3,16,420,33,0,14,0,56.3999,19.8832,41G9,99
0.006924372511421353,0.01818181818181818,0,801.2606865196573,6261.292254775262,1996,3,16,440,35,3.046723905025395,8,0,56.3999,19.8832,41G9,99
0,0.014925373134328358,0,801.2606865196573,6261.292254775262,1996,3,16,670,41,0,10,0,56.3999,19.8832,41G9,99
0,0.02641242491636148,0,801.2606865196573,6261.292254775262,1996,3,16,550,38,0,14.526833703998815,0,56.3999,19.8832,41G9,99
0,0.021054302270963922,0,801.2606865196573,6261.292254775262,1996,3,16,620,41,0,13.053667407997631,0,56.3999,19.8832,41G9,99
0,0.00392156862745098,0,801.2606865196573,6261.292254775262,1996,3,16,510,33,0,2,0,56.3999,19.8832,41G9,99
0.0015151515151515152,0,0,801.2606865196573,6261.292254775262,1996,3,16,660,32,1,0,0,56.3999,19.8832,41G9,99
0.001176470588235294,0.015357255774114861,0,801.2606865196573,6261.292254775262,1996,3,16,850,43,1,13.053667407997631,0,56.3999,19.8832,41G9,99
0,0.02165189478181549,0,801.2606865196573,6261.292254775262,1996,3,16,880,43,0,19.05366740799763,0,56.3999,19.8832,41G9,99
0,0.01818181818181818,0.0289023746193881,801.2606865196573,6261.292254775262,1996,3,16,770,43,0,14,22.254828456928838,56.3999,19.8832,41G9,99
0,0.01019817766249815,0,801.2606865196573,6261.292254775262,1996,3,16,640,40,0,6.526833703998816,0,56.3999,19.8832,41G9,99
0,0.04090909090909091,0,810.5117161062133,6261.960733384159,1996,3,16,220,28,0,9,0,56.3999,20.0333,41H0,80
0.014814814814814815,0,0,810.5117161062133,6261.960733384159,1996,3,16,270,31,4,0,0,56.3999,20.0333,41H0,80
0.007407407407407408,0,0,810.5117161062133,6261.960733384159,1996,3,16,270,31,2,0,0,56.3999,20.0333,41H0,80
0.008333333333333333,0,0,810.5117161062133,6261.960733384159,1996,3,16,360,33,3,0,0,56.3999,20.0333,41H0,80
0.0035714285714285713,0,0.05,810.5117161062133,6261.960733384159,1996,3,16,280,31,1,0,14,56.3999,20.0333,41H0,80
0.016666666666666666,0,0,810.5117161062133,6261.960733384159,1996,3,16,420,35,7,0,0,56.3999,20.0333,41H0,80
0.002857142857142857,0,0,810.5117161062133,6261.960733384159,1996,3,16,350,33,1,0,0,56.3999,20.0333,41H0,80
0,0.03953488372093023,0,810.5117161062133,6261.960733384159,1996,3,16,430,36,0,17,0,56.3999,20.0333,41H0,80
0,0.0035714285714285713,0,810.5117161062133,6261.960733384159,1996,3,16,280,33,0,1,0,56.3999,20.0333,41H0,80
0.008695652173913044,0,0,810.5117161062133,6261.960733384159,1996,3,16,460,36,4,0,0,56.3999,20.0333,41H0,80
0.0145082090715495,0,0,810.5117161062133,6261.960733384159,1996,3,16,420,35,6.09344781005079,0,0,56.3999,20.0333,41H0,80
0,0.0041600000000000005,0,810.5117161062133,6261.960733384159,1996,3,16,1000,48,0,4.16,0,56.3999,20.0333,41H0,80
0,0.0034482758620689655,0,810.5117161062133,6261.960733384159,1996,3,16,290,32,0,1,0,56.3999,20.0333,41H0,80
0,0.0014084507042253522,0,810.5117161062133,6261.960733384159,1996,3,16,710,41,0,1,0,56.3999,20.0333,41H0,80
0,0.011111111111111112,0,810.5117161062133,6261.960733384159,1996,3,16,1170,49,0,13,0,56.3999,20.0333,41H0,80
0,0.00962962962962963,0.007407407407407408,810.5117161062133,6261.960733384159,1996,3,16,1350,51,0,13,10,56.3999,20.0333,41H0,80
0,0.01868131868131868,0,810.5117161062133,6261.960733384159,1996,3,16,910,48,0,17,0,56.3999,20.0333,41H0,80
0,0.004430379746835443,0,800.2437015007242,6261.2200081974715,1996,3,21,1580,52,0,7,0,56.3999,19.8667,41G9,94
0,0.0175,0,800.2437015007242,6261.2200081974715,1996,3,21,400,34,0,7,0,56.3999,19.8667,41G9,94
0.007861635220125786,0,0,766.3560462249412,6225.479341558468,1996,3,21,3180,65,25,0,0,56.1,19.2833,41G9,112
0,0.0012048192771084338,0,766.3560462249412,6225.479341558468,1996,3,21,1660,52,0,2,0,56.1,19.2833,41G9,112
0,0.01213235294117647,0,766.3560462249412,6225.479341558468,1996,3,21,2720,67,0,33,0,56.1,19.2833,41G9,112
0,0.004395604395604396,0,766.3560462249412,6225.479341558468,1996,3,21,2730,63,0,12,0,56.1,19.2833,41G9,112
0,0.005205062002962085,0,766.3560462249412,6225.479341558468,1996,3,21,2700,63,0,14.053667407997631,0,56.1,19.2833,41G9,112
0,0.006870351267367175,0,766.3560462249412,6225.479341558468,1996,3,21,1900,57,0,13.053667407997631,0,56.1,19.2833,41G9,112
0,0.002858064516129032,0,766.3560462249412,6225.479341558468,1996,3,21,1550,51,0,4.43,0,56.1,19.2833,41G9,112
0,0.00546448087431694,0,766.3560462249412,6225.479341558468,1996,3,21,1830,55,0,10,0,56.1,19.2833,41G9,112
0,8.333333333333334e-4,0,766.3560462249412,6225.479341558468,1996,3,21,1200,49,0,1,0,56.1,19.2833,41G9,112
0,9.345794392523365e-4,0,766.3560462249412,6225.479341558468,1996,3,21,1070,47,0,1,0,56.1,19.2833,41G9,112
2.5806451612903226e-5,0,0.024516129032258065,800.6589232284588,6225.884486088025,1996,3,22,3100,64,0.08,0,76,56.0833,19.8333,41G9,58
0,0.00414634305899238,0,800.6589232284588,6225.884486088025,1996,3,22,2780,56,0,11.526833703998815,0,56.0833,19.8333,41G9,58
1.6983695652173913e-4,0,0.03351799163545568,800.6589232284588,6225.884486088025,1996,3,22,2760,60,0.46875,0,92.50965691385767,56.0833,19.8333,41G9,58
0,0.015,0,800.6589232284588,6225.884486088025,1996,3,22,400,33,0,6,0,56.0833,19.8333,41G9,58
0,0.014285714285714285,0,800.6589232284588,6225.884486088025,1996,3,22,140,22,0,2,0,56.0833,19.8333,41G9,58
0.0046875,0.005,0,799.1049649348524,6218.337116968398,1996,3,22,3200,74,15,16,0,56.0167,19.8,41G9,56
0,0.006878469400857861,0,752.228938709716,6200.435000593954,1996,3,22,4660,82,0,32.05366740799763,0,55.8832,19.0333,40G9,112
0.0017391304347826088,0.00391304347826087,8.695652173913044e-4,752.228938709716,6200.435000593954,1996,3,22,2300,64,4,9,2,55.8832,19.0333,40G9,112
0,0.006761565836298933,0,752.228938709716,6200.435000593954,1996,3,22,2810,64,0,19,0,55.8832,19.0333,40G9,112
0,0.011949024190990457,0,752.228938709716,6200.435000593954,1996,3,22,2220,59,0,26.526833703998815,0,55.8832,19.0333,40G9,112
0,0.007462686567164179,0,752.228938709716,6200.435000593954,1996,3,22,2010,63,0,15,0,55.8832,19.0333,40G9,112
0,0.005303030303030303,0,752.228938709716,6200.435000593954,1996,3,22,1320,51,0,7,0,55.8832,19.0333,40G9,112
0,0.004662024074284868,0,752.228938709716,6200.435000593954,1996,3,22,1400,49,0,6.526833703998816,0,55.8832,19.0333,40G9,112
0,0.02113821138211382,0,752.228938709716,6200.435000593954,1996,3,22,1230,47,0,26,0,55.8832,19.0333,40G9,112
0,0.008430826286724615,0,752.228938709716,6200.435000593954,1996,3,22,1130,48,0,9.526833703998815,0,55.8832,19.0333,40G9,112
0,0.025244985578760013,0,752.228938709716,6200.435000593954,1996,3,22,1130,44,0,28.526833703998815,0,55.8832,19.0333,40G9,112
0,0.004347826086956522,0,752.228938709716,6200.435000593954,1996,3,22,1150,47,0,5,0,55.8832,19.0333,40G9,112
0,0.01125,0,752.228938709716,6200.435000593954,1996,3,22,800,43,0,9,0,55.8832,19.0333,40G9,112
0,0,0.04685227043563966,781.1582707332169,6237.590085852708,1997,12,18,950,47,0,0,44.509656913857675,56.2,19.5333,41G9,80
0,0,0.015454545454545455,781.1582707332169,6237.590085852708,1997,12,18,1100,48,0,0,17,56.2,19.5333,41G9,80
0,0,0.0569142479696432,781.1582707332169,6237.590085852708,1997,12,18,760,42,0,0,43.254828456928834,56.2,19.5333,41G9,80
0,0.03933333333333333,0,781.1582707332169,6237.590085852708,1997,12,18,3000,72,0,118,0,56.2,19.5333,41G9,80
0.0013157894736842105,0,0,781.1582707332169,6237.590085852708,1997,12,18,760,42,1,0,0,56.2,19.5333,41G9,80
0.002830188679245283,0,0,781.1582707332169,6237.590085852708,1997,12,18,1060,46,3,0,0,56.2,19.5333,41G9,80
0,0.0037282608695652177,0.0391304347826087,781.1582707332169,6237.590085852708,1997,12,18,920,44,0,3.43,36,56.2,19.5333,41G9,80
9.174311926605505e-4,0,0.15688073394495414,785.9534712352944,6243.491902463694,1997,12,18,2180,61,2,0,342,56.25,19.6167,41G9,71
0,0,0.001,785.9534712352944,6243.491902463694,1997,12,18,1000,44,0,0,1,56.25,19.6167,41G9,71
0.007317073170731708,0,0,785.9534712352944,6243.491902463694,1997,12,18,1230,52,9,0,0,56.25,19.6167,41G9,71
0,0,0.01368421052631579,785.9534712352944,6243.491902463694,1997,12,18,3800,73,0,0,52,56.25,19.6167,41G9,71
0,0,0.022222222222222223,785.9534712352944,6243.491902463694,1997,12,18,1080,50,0,0,24,56.25,19.6167,41G9,71
0,0,0.03260869565217391,785.9534712352944,6243.491902463694,1997,12,18,920,45,0,0,30,56.25,19.6167,41G9,71
0.003157894736842105,0,0,785.9534712352944,6243.491902463694,1997,12,18,950,46,3,0,0,56.25,19.6167,41G9,71
0,0,0.025842696629213482,785.9534712352944,6243.491902463694,1997,12,18,890,43,0,0,23,56.25,19.6167,41G9,71
0,0,0.09157894736842105,785.9534712352944,6243.491902463694,1997,12,18,950,44,0,0,87,56.25,19.6167,41G9,71
0,0,0.01904761904761905,785.9534712352944,6243.491902463694,1997,12,18,1050,47,0,0,20,56.25,19.6167,41G9,71
0,0,0.005172413793103448,785.9534712352944,6243.491902463694,1997,12,18,1160,49,0,0,6,56.25,19.6167,41G9,71
0.02074074074074074,0.009669383265183431,0,785.9534712352944,6243.491902463694,1997,12,18,1350,54,28,13.053667407997631,0,56.25,19.6167,41G9,71
0.007804878048780488,0,0,789.3113179587173,6254.886171334249,1997,12,18,2050,70,16,0,0,56.35,19.6832,41G9,99
0.0010344827586206897,0,0.0017241379310344827,789.3113179587173,6254.886171334249,1997,12,18,2900,75,3,0,5,56.35,19.6832,41G9,99
0.0013333333333333333,0,0,789.3113179587173,6254.886171334249,1997,12,18,750,43,1,0,0,56.35,19.6832,41G9,99
0.0044444444444444444,0,0,789.3113179587173,6254.886171334249,1997,12,18,1350,53,6,0,0,56.35,19.6832,41G9,99
0.0038095238095238095,0,0,789.3113179587173,6254.886171334249,1997,12,18,2100,59,8,0,0,56.35,19.6832,41G9,99
0,0,0.01011764705882353,789.3113179587173,6254.886171334249,1997,12,18,4250,74,0,0,43,56.35,19.6832,41G9,99
0.01171875,0,0.01796875,789.3113179587173,6254.886171334249,1997,12,18,1280,50,15,0,23,56.35,19.6832,41G9,99
0.03571428571428571,0,0,789.3113179587173,6254.886171334249,1997,12,18,1120,52,40,0,0,56.35,19.6832,41G9,99
0.003827751196172249,0,7.177033492822966e-4,783.6403620303317,6247.044307902237,1997,12,18,4180,82,16,0,3,56.2832,19.5833,41G9,105
0.0047169811320754715,0.002830188679245283,0,783.6403620303317,6247.044307902237,1997,12,18,1060,50,5,3,0,56.2832,19.5833,41G9,105
0,0,0.028040540540540542,783.6403620303317,6247.044307902237,1997,12,18,2960,66,0,0,83,56.2832,19.5833,41G9,105
0.025,0,0,783.6403620303317,6247.044307902237,1997,12,18,720,43,18,0,0,56.2832,19.5833,41G9,105
0,0.07384615384615385,0,839.1067056061737,6279.061580046932,1997,12,19,650,39,0,48,0,56.5332,20.5167,42H0,55
0,0,0.007142857142857143,839.1067056061737,6279.061580046932,1997,12,19,700,41,0,0,5,56.5332,20.5167,42H0,55
0.043524627214648504,0,0,839.1067056061737,6279.061580046932,1997,12,19,210,27,9.140171715076185,0,0,56.5332,20.5167,42H0,55
0,0.0029850746268656717,0,839.1067056061737,6279.061580046932,1997,12,19,670,41,0,2,0,56.5332,20.5167,42H0,55
0.0014285714285714286,0.0014285714285714286,0,839.1067056061737,6279.061580046932,1997,12,19,700,42,1,1,0,56.5332,20.5167,42H0,55
0,0.027848101265822784,0.002531645569620253,839.1067056061737,6279.061580046932,1997,12,19,790,42,0,22,2,56.5332,20.5167,42H0,55
0,0,0.03283582089552239,839.1067056061737,6279.061580046932,1997,12,19,670,40,0,0,22,56.5332,20.5167,42H0,55
0.0034482758620689655,0,0.11511118167376985,839.1067056061737,6279.061580046932,1997,12,19,580,38,2,0,66.76448537078652,56.5332,20.5167,42H0,55
0,0.005157894736842105,0,839.1067056061737,6279.061580046932,1997,12,19,665,43,0,3.43,0,56.5332,20.5167,42H0,55
0,0,0.00631578947368421,838.5084996740196,6286.483328251012,1997,12,19,950,43,0,0,6,56.6,20.5167,42H0,60
