year,lat,lon,quarter,month,date,haul_id,ices_rect,sub_div,country,haul_no,day,density,month_year,temp,salinity,oxy,depth,X,Y
1996,55.6167,15.8667,1,2,1996-2-15,1996:1:GFR:SOL:H20:77:77,40G5,25,NA,NA,NA,0,2_1996,5.7132086753845215,14.037240982055664,4.30290738578186,73.37999725341797,554.5871920888331,6163.761410591337
1996,55.6,15.7,1,2,1996-2-15,1996:1:GFR:SOL:H20:78:79,40G5,25,NA,NA,NA,981.8154609371865,2_1996,4.921533584594727,13.200178146362305,5.734679983956909,69.23999786376953,544.1069084800095,6161.784444727146
1996,55.3,17.3833,1,2,1996-2-19,1996:1:GFR:SOL:H20:79:111,39G7,25,NA,NA,NA,1168.8024340824934,2_1996,7.063991546630859,13.290035247802734,4.28419238441925,81.9000015258789,651.3012501617037,6130.7636850483805
1996,55.2833,16.1833,1,2,1996-2-18,1996:1:GFR:SOL:H20:80:105,39G6,25,NA,NA,NA,30.325807722561187,2_1996,7.242641925811768,14.888993263244629,2.4855530417045593,71.94999694824219,575.1578257676257,6126.955472655129
1996,55.45,15.1333,1,2,1996-2-15,1996:1:GFR:SOL:H20:81:81,39G5,25,NA,NA,NA,9.01303930305241,2_1996,3.318674087524414,14.109689712524414,6.444248342938232,76.87000274658203,508.4313047496629,6144.876909786481
1996,55.25,17.3333,1,2,1996-2-19,1996:1:GFR:SOL:H20:82:113,39G7,25,NA,NA,NA,1083.1283794503381,2_1996,7.12253999710083,13.821953773498535,3.7743190382431027,90.44999694824219,648.3139640841528,6125.093647513378
1996,55.1333,16.0667,1,2,1996-2-18,1996:1:GFR:SOL:H20:83:103,39G6,25,NA,NA,NA,0,2_1996,7.3933515548706055,16.266151428222656,1.4149196330215452,79.5,568.0074697034605,6110.14451760651
1996,54.8667,13.2833,1,2,1996-2-10,1996:1:GFR:SOL:H20:41:31,38G3,24,NA,NA,NA,1245.7576873122243,2_1996,0.8578148484230042,16.076684951782227,8.246611928900146,44.77000045776367,389.82701310421453,6081.308070818767
1996,54.5167,14.3167,1,2,1996-2-23,1996:1:GFR:SOL:H20:22:125,38G4,24,NA,NA,NA,83.23606588678767,2_1996,0.08770463615655899,8.59217643737793,9.405182474578856,16.1299991607666,455.76683041732895,6041.227213164227
1996,54.3,15.1333,1,2,1996-2-22,1996:1:GFR:SOL:H20:53:123,37G5,25,NA,NA,NA,25.20839398400463,2_1996,1.6738048791885376,8.139483451843262,8.723067704138183,17,508.67480660631816,6016.90883835472
1996,55.0833,13.8333,1,2,1996-2-11,1996:1:GFR:SOL:H20:51:43,39G3,24,NA,NA,NA,876.6296629251237,2_1996,1.5133885145187378,16.66089630126953,7.851951816918945,45.459999084472656,425.5243825728679,6104.682826797431
1996,55.213,13.6,4,11,1996-11-26,SEPI.1996.211:1996-11-26,39G3,24,NA,NA,NA,1084.9118923365609,11_1996,11.777911186218262,17.498600006103516,4.385704790353393,42.849998474121094,410.922188247256,6119.388129049564
1996,55.59,14.627,4,11,1996-11-27,SEPI.1996.216:1996-11-27,40G4,25,NA,NA,NA,1840.5383271395924,11_1996,9.385852813720703,14.188605308532715,4.312769344529724,68.5199966430664,476.49118996245386,6160.512359845781
1996,55.463,14.552,1,2,1996-02-26,SEPI.1996.55:1996-02-26,39G4,24,NA,NA,NA,954.2436772428547,2_1996,1.7971832752227783,10.313843727111816,8.523346725323485,60.220001220703125,471.67314352738356,6146.406795716638
1996,55.457,14.719,1,2,1996-02-26,SEPI.1996.54:1996-02-26,39G4,24,NA,NA,NA,367.2346770615702,2_1996,1.8559932708740234,13.085199356079102,8.12053738624878,68.75,482.2297484262101,6145.683736731385
1996,55.21,13.577,1,2,1996-02-27,SEPI.1996.58:1996-02-27,39G3,24,NA,NA,NA,2796.731130956406,2_1996,1.3760522603988647,14.541376113891602,8.02959895437622,42.900001525878906,409.4520608999157,6119.083928771194
1996,55.21,13.228,1,2,1996-02-27,SEPI.1996.57:1996-02-27,39G3,24,NA,NA,NA,301.7238330155226,2_1996,0.5499048233032227,11.741830825805664,8.668872542370606,39.599998474121094,387.246814351822,6119.592512267339
1996,55.287,13.92,1,2,1996-02-27,SEPI.1996.59:1996-02-27,39G3,24,NA,NA,NA,240.6781761045914,2_1996,0.9082748889923096,10.667468070983887,8.684930469311523,37.349998474121094,431.40941426372166,6127.260669857143
1996,55.012,13.932,1,2,1996-02-27,SEPI.1996.60:1996-02-27,39G3,24,NA,NA,NA,2234.6067770127224,2_1996,1.2539329528808594,15.945464134216309,8.044230117425537,46.959999084472656,431.70335086014086,6096.648285717744
1996,54.96,13.257,4,11,1996-11-26,SEPI.1996.209:1996-11-26,38G3,24,NA,NA,NA,998.801300126813,11_1996,10.103743553161621,18.347211837768555,5.472120237126159,46.599998474121094,388.3978110537672,6091.730309250665
1996,55.202,13.223,4,11,1996-11-26,SEPI.1996.210:1996-11-26,39G3,24,NA,NA,NA,1026.0594729977206,11_1996,10.909737586975098,15.728728294372559,4.6697633680938715,39.5,386.9060195981263,6118.710492919151
1996,55.01,13.937,4,11,1996-11-26,SEPI.1996.212:1996-11-26,39G3,24,NA,NA,NA,368.04644959211316,11_1996,10.807262420654297,18.657730102539062,5.311046588562012,46.97999954223633,432.0196961589267,6096.420868591737
1996,55.45,14.67,4,11,1996-11-27,SEPI.1996.214:1996-11-27,39G4,24,NA,NA,NA,469.4973199807062,11_1996,10.817544937133789,15.390472412109375,5.4783288466659545,68.339996337890625,479.12733695417234,6144.918339612835
1996,55.458,14.483,4,11,1996-11-27,SEPI.1996.213:1996-11-27,39G4,24,NA,NA,NA,1307.805597039873,11_1996,9.700894355773926,11.467554092407227,5.627289351788329,50.849998474121094,467.30620521803786,6145.88063226791
1996,55.67,14.487,1,2,1996-02-26,SEPI.1996.52:1996-02-26,40G4,25,NA,NA,NA,1398.3557528892827,2_1996,1.2467366456985474,7.671189308166504,8.981876387567137,49.400001525878906,467.73338008569755,6169.471760531315
1996,55.59,14.627,1,2,1996-02-26,SEPI.1996.53:1996-02-26,40G4,25,NA,NA,NA,364.5935350687435,2_1996,2.926969528198242,12.609436988830566,7.320138559329223,68.5199966430664,476.49118996245386,6160.512359845781
1996,55.089,16.191,1,2,1996-02-28,SEPI.1996.63:1996-02-28,39G6,25,NA,NA,NA,49.60296740216636,2_1996,7.078914165496826,14.816020011901855,2.8205490719917297,79.4000015258789,576.0159050009445,6105.343251341278
1996,55.293,16.025,1,2,1996-02-28,SEPI.1996.62:1996-02-28,39G6,25,NA,NA,NA,3.470210081973049,2_1996,7.319547176361084,16.615829467773438,0.9221016843757629,92.4000015258789,565.087861052029,6127.875589266638
1996,55.083,15.515,1,2,1996-02-28,SEPI.1996.61:1996-02-28,39G5,25,NA,NA,NA,739.9999456437193,2_1996,4.065365791320801,12.854035377502441,6.3903613567047115,72.61328125,532.8756016336572,6104.1487953864125
1996,55.277,16.873,1,2,1996-02-28,SEPI.1996.64:1996-02-28,39G6,25,NA,NA,NA,446.554295409107,2_1996,5.985325336456299,12.568714141845703,5.18928172017517,74.05000305175781,618.9788026905653,6127.215031912354
1996,55.48,15.983,1,2,1996-02-29,SEPI.1996.65:1996-02-29,39G5,25,NA,NA,NA,0,2_1996,7.335997581481934,15.433164596557617,2.0359748195854186,82.30000305175781,562.1270841297752,6148.646583569235
1996,55.397,15.303,1,2,1996-02-29,SEPI.1996.66:1996-02-29,39G5,25,NA,NA,NA,7.829227051237449,2_1996,3.2078394889831543,13.282719612121582,6.9506354106781,75.160003662109375,519.1905880458364,6139.012399881648
1996,55.977,15.42,1,2,1996-02-29,SEPI.1996.69:1996-02-29,40G5,25,NA,NA,NA,727.08134665785,2_1996,1.1764750480651855,7.320860862731934,8.978275995352172,46,526.2099488526609,6203.599374422815
1996,55.837,15.555,1,2,1996-02-29,SEPI.1996.68:1996-02-29,40G5,25,NA,NA,NA,508.62715764352265,2_1996,1.5091503858566284,7.651252746582031,8.920527590176391,36.25,534.7594803161955,6188.077672285341
1996,55.598,15.282,1,2,1996-02-29,SEPI.1996.67:1996-02-29,40G5,25,NA,NA,NA,17.099832329516786,2_1996,4.101600170135498,13.632169723510742,6.414607459753418,72.4800033569336,517.769820699855,6161.375628244073
1996,55.872,16.068,1,3,1996-03-01,SEPI.1996.71:1996-03-01,40G6,25,NA,NA,NA,667.9967549825099,3_1996,1.8620953559875488,9.218838691711426,7.814601762170409,52.099998474121094,566.8273754685748,6192.349281513016
1996,55.737,16.052,1,3,1996-03-01,SEPI.1996.70:1996-03-01,40G6,25,NA,NA,NA,1550.1470761478336,3_1996,4.557711124420166,12.61955451965332,5.240570055508423,65.62000274658203,566.0544449980713,6177.310225187059
1996,55.67,16.467,1,3,1996-03-04,SEPI.1996.74:1996-03-04,40G6,25,NA,NA,NA,866.896868713398,3_1996,4.720446586608887,12.767425537109375,5.112601360794067,64.04000091552734,592.267996304024,6170.3280094113115
1996,55.525,16.327,1,3,1996-03-04,SEPI.1996.72:1996-03-04,40G6,25,NA,NA,NA,63.173304566320795,3_1996,5.626673221588135,14.361709594726562,3.801267314572143,71.37999725341797,583.7715961684299,6154.01520852948
1996,55.568,16.443,1,3,1996-03-04,SEPI.1996.73:1996-03-04,40G6,25,NA,NA,NA,980.3382781703671,3_1996,5.199375629425049,13.797327041625977,4.3106049409729,69,590.9945858433961,6158.946035936751
1996,55.935,17.053,1,3,1996-03-04,SEPI.1996.75:1996-03-04,40G7,25,NA,NA,NA,2111.465693840812,3_1996,1.2195980548858643,7.554636478424072,9.00026783878479,45.13999938964844,628.2457303691716,6200.748993148747
1996,55.852,17.692,1,3,1996-03-11,SEPI.1996.100:1996-03-11,40G7,25,NA,NA,NA,452.35043446919724,3_1996,1.5576740503311157,7.138217926025391,8.762993177041626,59.36000061035156,668.5122918671769,6192.884965476719
1996,56.115,17.588,1,3,1996-03-11,SEPI.1996.101:1996-03-11,41G7,25,NA,NA,NA,7.015496647666538,3_1996,1.3356029987335205,7.168427467346191,9.112123257958984,41.70000076293945,660.9076015767895,6221.896548180054
1996,56.057,17.753,1,3,1996-03-11,SEPI.1996.99:1996-03-11,41G7,25,NA,NA,NA,302.9545931976417,3_1996,1.9439101219177246,7.327084541320801,8.72530488085327,62.880001068115234,671.4209867930989,6215.841144455466
1996,55.458,15.937,4,11,1996-11-28,SEPI.1996.218:1996-11-28,39G5,25,NA,NA,NA,11.166137288616309,11_1996,5.210606098175049,16.205331802368164,4.574512870350647,87.0999984741211,559.2528960382161,6146.158235494762
1996,55.597,15.23,4,11,1996-11-28,SEPI.1996.217:1996-11-28,40G5,25,NA,NA,NA,52.64900228070927,11_1996,8.852116584777832,14.83938980102539,4.699678944326782,73.55999755859375,514.4934918498201,6161.252258804637
1996,55.582,16.433,4,11,1996-11-28,SEPI.1996.220:1996-11-28,40G6,25,NA,NA,NA,13.675487592584572,11_1996,5.724532127380371,14.82242202758789,4.243725383554077,67.23999786376953,590.331893895354,6160.490858592885
1996,55.525,16.343,4,11,1996-11-28,SEPI.1996.219:1996-11-28,40G6,25,NA,NA,NA,0,11_1996,5.725425720214844,14.877673149108887,4.581240116764831,70.91999816894531,584.7815871415139,6154.034611971839
1996,55.805,15.382,4,11,1996-11-29,SEPI.1996.222:1996-11-29,40G5,25,NA,NA,NA,3877.1098714446407,11_1996,7.927058219909668,10.498763084411621,5.708017675390624,54.13999938964844,523.9442594153526,6184.442983063904
1996,55.97,15.4,4,11,1996-11-29,SEPI.1996.221:1996-11-29,40G5,25,NA,NA,NA,1244.489525962271,11_1996,8.19145679473877,9.141260147094727,6.147957041448974,45.720001220703125,524.9663715577997,6202.812901488825
1996,55.935,17.052,4,12,1996-12-02,SEPI.1996.223:1996-12-02,40G7,25,NA,NA,NA,2186.7102762044524,12_1996,6.529627323150635,7.74890661239624,6.664042413745117,45.02000045776367,628.1832728364866,6200.747138878461
1996,55.873,17.65,4,12,1996-12-02,SEPI.1996.224:1996-12-02,40G7,25,NA,NA,NA,882.9811066449341,12_1996,5.070895195007324,8.284584045410156,4.470783445524597,59.2400016784668,665.7943979944002,6195.119753001409
1996,56.145,17.563,4,12,1996-12-02,SEPI.1996.226:1996-12-02,41G7,25,NA,NA,NA,922.5503846094892,12_1996,5.513218879699707,7.600960731506348,6.372476242672729,40.75,659.2295811668421,6225.176245102531
1996,56.062,17.752,4,12,1996-12-02,SEPI.1996.225:1996-12-02,41G7,25,NA,NA,NA,1241.168306890867,12_1996,5.14897346496582,8.378005027770996,4.532028378877258,62.900001525878906,671.3365554313024,6216.394911901072
1996,55.87,16.067,4,12,1996-12-06,SEPI.1996.239:1996-12-06,40G6,25,NA,NA,NA,752.6422121633642,12_1996,5.609221935272217,8.46426773071289,6.105519698782349,52.599998474121094,566.7682371867021,6192.125740782919
1996,55.743,16.038,4,12,1996-12-06,SEPI.1996.238:1996-12-06,40G6,25,NA,NA,NA,60.48016644978693,12_1996,7.556851387023926,14.420869827270508,4.2535535181579585,65,565.1654299407381,6177.964689084784
1996,55.547,18.415,1,3,1996-03-05,SEPI.1996.76:1996-03-05,40G8,26,NA,NA,NA,917.3779680004828,3_1996,4.127101421356201,10.313007354736328,5.135139857058715,89.75,715.4247258457849,6160.960215420545
1996,56.025,18.915,1,3,1996-03-05,SEPI.1996.78:1996-03-05,41G8,26,NA,NA,NA,1069.4386329121367,3_1996,5.119805335998535,11.050192832946777,4.832912589129639,120.73999786376953,743.9410621520956,6215.777808481851
1996,55.796,19.015,1,3,1996-03-05,SEPI.1996.77:1996-03-05,40G9,26,NA,NA,NA,1591.8984978671126,3_1996,4.344274520874023,10.243528366088867,5.141208045152283,87.74500274658203,751.6483647084883,6190.672332363928
1996,56.22,18.427,1,3,1996-03-05,SEPI.1996.79:1996-03-05,41G8,26,NA,NA,NA,23.66461902666566,3_1996,2.277714252471924,7.570777416229248,7.825353056744384,69.9000015258789,712.4704034357916,6235.849450296233
1996,55.803,19.01,4,12,1996-12-03,SEPI.1996.227:1996-12-03,40G9,26,NA,NA,NA,692.1747142470224,12_1996,4.8927741050720215,10.837235450744629,5.304155346298217,87.4000015258789,751.2900394447504,6191.432514766269
1996,56.343,18.483,4,12,1996-12-03,SEPI.1996.230:1996-12-03,41G8,26,NA,NA,NA,321.23022791613147,12_1996,3.829205274581909,7.76658821105957,7.031997168249511,56.349998474121094,715.2481359739373,6249.70408021072
1996,56.022,18.918,4,12,1996-12-03,SEPI.1996.228:1996-12-03,41G8,26,NA,NA,NA,176.07635723398315,12_1996,4.812760353088379,10.97392749786377,4.618023702516174,120.5199966430664,744.1468276051895,6215.454815325218
1996,56.227,18.443,4,12,1996-12-03,SEPI.1996.229:1996-12-03,41G8,26,NA,NA,NA,345.2299365067303,12_1996,3.4717025756835938,8.58885669708252,5.999408917556762,71.5999984741211,713.4229955110916,6236.677490372723
1996,57.222,20.608,1,3,1996-03-06,SEPI.1996.82:1996-03-06,43H0,28,NA,NA,NA,0,3_1996,4.568485736846924,9.448014259338379,4.251048481555175,97.25,838.4187979867977,6356.040876836318
1996,57.378,19.192,1,3,1996-03-06,SEPI.1996.83:1996-03-06,43G9,28,NA,NA,NA,149.25732966533386,3_1996,1.6283910274505615,7.3162431716918945,8.10186645877075,82.1500015258789,751.9734093929435,6367.233466163791
1996,57.247,20.735,1,3,1996-03-06,SEPI.1996.81:1996-03-06,43H0,28,NA,NA,NA,2.410088379509532,3_1996,3.0251221656799316,7.99101448059082,6.706707983969116,59.400001525878906,845.8376302802504,6359.457111244257
1996,57.305,21.022,1,3,1996-03-06,SEPI.1996.80:1996-03-06,43H1,28,NA,NA,NA,11.174702245951432,3_1996,1.9362396001815796,7.594146251678467,7.65787161201477,64.76000213623047,862.5469306872038,6367.395187064467
1996,57.173,18.863,1,3,1996-03-07,SEPI.1996.87:1996-03-07,43G8,28,NA,NA,NA,0,3_1996,1.0318161249160767,7.114626884460449,9.17992734197998,51.599998474121094,733.5060852708184,6343.262436096291
1996,57.087,18.903,1,3,1996-03-07,SEPI.1996.88:1996-03-07,43G8,28,NA,NA,NA,1309.8058628928095,3_1996,1.5855870246887207,7.35176420211792,8.318023921612548,83.44999694824219,736.4704799300923,6333.836074257875
1996,57.065,18.833,1,3,1996-03-07,SEPI.1996.89:1996-03-07,43G8,28,NA,NA,NA,27.303704059802563,3_1996,1.4143959283828735,7.2897186279296875,8.588172918041991,63.25,732.3696193279924,6331.148775721638
1996,57.903,19.438,1,3,1996-03-07,SEPI.1996.84:1996-03-07,44G9,28,NA,NA,NA,0,3_1996,0.6494423151016235,6.865950584411621,9.46385540635681,49.45000076293945,762.921095366246,6426.543915580393
1996,57.843,19.527,1,3,1996-03-07,SEPI.1996.86:1996-03-07,44G9,28,NA,NA,NA,256.2588362959452,3_1996,2.5127406120300293,7.504760265350342,7.091542011294555,77.0999984741211,768.6362806306554,6420.222991420473
1996,57.877,19.512,1,3,1996-03-07,SEPI.1996.85:1996-03-07,44G9,28,NA,NA,NA,4.264488578449441,3_1996,2.3578054904937744,7.402711391448975,7.479142101950073,70.6500015258789,767.4943819311072,6423.943617431232
1996,57.048,18.928,1,3,1996-03-08,SEPI.1996.90:1996-03-08,43G8,28,NA,NA,NA,191.0182421365205,3_1996,4.332237243652344,9.897500991821289,3.8054895243835447,105.23999786376953,738.2341348330848,6329.585882503512
1996,57.083,18.9,4,12,1996-12-04,SEPI.1996.231:1996-12-04,43G8,28,NA,NA,NA,139.91116519797959,12_1996,3.7748494148254395,8.524630546569824,5.773386421044921,83.8499984741211,736.3142930688018,6333.380829912332
1996,57.173,18.857,4,12,1996-12-04,SEPI.1996.232:1996-12-04,43G8,28,NA,NA,NA,34.432900672956066,12_1996,3.7197585105895996,7.299249649047852,7.741806054476928,51.29999923706055,733.1436307977972,6343.241885842337
1996,56.992,17.947,1,3,1996-03-08,SEPI.1996.91:1996-03-08,42G7,27,NA,NA,NA,0,3_1996,1.0897352695465088,7.1738409996032715,9.053177683081055,64.05000305175781,679.030328621262,6320.357815287777
1996,57.34,17.887,1,3,1996-03-08,SEPI.1996.93:1996-03-08,43G7,27,NA,NA,NA,360.1932815168523,3_1996,4.219184398651123,8.871031761169434,2.183487378018951,103.3499984741211,673.7459428505434,6358.920620431213
1996,57.048,17.918,1,3,1996-03-08,SEPI.1996.92:1996-03-08,43G7,27,NA,NA,NA,33.25684797453565,3_1996,1.1506972312927246,7.223613739013672,8.45415619305725,76.9000015258789,677.0027945812783,6326.512545248749
1996,57.742,18.165,1,3,1996-03-09,SEPI.1996.94:1996-03-09,44G8,27,NA,NA,NA,29.293318261275832,3_1996,4.379220008850098,8.898293495178223,2.451670986688232,98.05000305175781,688.3831012129436,6404.388595680784
1996,57.448,16.992,1,3,1996-03-10,SEPI.1996.97:1996-03-10,43G6,27,NA,NA,NA,8.008896093828273,3_1996,1.2924914360046387,6.810970306396484,8.519012451681517,53.29999923706055,619.5418216159741,6369.008859222292
1996,57.365,16.912,1,3,1996-03-10,SEPI.1996.98:1996-03-10,43G6,27,NA,NA,NA,1.0320242560521955,3_1996,0.8283066749572754,6.768679141998291,8.896640911364745,41.79999923706055,615.0015254016803,6359.6333449420235
1996,57.48,17.553,1,3,1996-03-10,SEPI.1996.95:1996-03-10,43G7,27,NA,NA,NA,488.15380698795,3_1996,2.117424249649048,7.20123291015625,7.052720777111816,70.87999725341797,653.0657671146964,6373.695560289399
1996,57.458,17.093,1,3,1996-03-10,SEPI.1996.96:1996-03-10,43G7,27,NA,NA,NA,119.5179799107187,3_1996,0.7182457447052002,6.725689888000488,9.106764010256958,63.70000076293945,625.5675357173009,6370.303949661109
1996,57.03,17.955,4,12,1996-12-05,SEPI.1996.237:1996-12-05,43G7,27,NA,NA,NA,0,12_1996,4.40024471282959,8.322237968444824,4.876785920454406,63.54999923706055,679.3331034909708,6324.606517130514
1996,57.482,17.063,4,12,1996-12-05,SEPI.1996.234:1996-12-05,43G7,27,NA,NA,NA,116.05431300862868,12_1996,4.455875873565674,7.465867042541504,7.116923785601806,71.94999694824219,623.6869240767948,6372.919947603089
1996,57.092,17.907,4,12,1996-12-05,SEPI.1996.236:1996-12-05,43G7,27,NA,NA,NA,0,12_1996,4.410633563995361,8.710760116577148,3.7202772809265134,71.3499984741211,676.1271320098556,6331.379420517319
1996,57.47,17.548,4,12,1996-12-05,SEPI.1996.235:1996-12-05,43G7,27,NA,NA,NA,691.8287949705413,12_1996,4.30690860748291,7.5437774658203125,6.6380675211151114,75.0999984741211,652.8078264881862,6372.571530081602
1996,55.697,14.41,4,11,1996-11-27,SEPI.1996.215:1996-11-27,40G4,25,NA,NA,NA,669.4009909887122,11_1996,9.221003532409668,9.553668022155762,6.550722648297119,41.5,462.91585725615283,6172.51507154262
1996,54.938,13.257,1,2,1996-02-27,SEPI.1996.56:1996-02-27,38G3,24,NA,NA,NA,576.7669059570452,2_1996,1.0583473443984985,16.42078971862793,7.951484997943115,45.900001525878906,388.3368339824266,6089.282576871507
1997,54.65,14.9667,1,1,1997-1-20,1997:1:POL:BAL:P20:01Jan:52,38G4,24,NA,NA,NA,83.6165786321703,1_1997,7.8464035987854,10.391501426696777,5.420207009274292,53.709999084472656,497.8513457820508,6055.845409187386
1997,54.45,14.9333,1,1,1997-1-20,1997:1:POL:BAL:P20:01Jan:55,37G4,24,NA,NA,NA,0,1_1997,2.2329912185668945,7.3958635330200195,8.773601658563232,22.549999237060547,495.67513513632264,6033.592809365865
1997,55.4833,17.5,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:39,39G7,25,NA,NA,NA,0.00105514008022434,1_1997,3.2600133419036865,7.358909606933594,8.073878517086792,42.75,657.9754210757703,6151.415222714876
1997,55.4333,17.4167,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:40,39G7,25,NA,NA,NA,13.62153441531689,1_1997,3.986935615539551,7.65287971496582,7.022456026382446,50.29999923706055,652.9061964870602,6145.666453867762
1997,55.4167,17.5,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:41,39G7,25,NA,NA,NA,64.84460554004818,1_1997,4.419949054718018,8.0327301025390625,6.196249035946654,58.95000076293945,658.2418607725037,6144.006006466856
1997,55.3667,17.4333,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:42,39G7,25,NA,NA,NA,151.13289232641407,1_1997,6.770292282104492,10.659022331237793,5.762275702233886,70.30000305175781,654.2154346852831,6138.293774576864
1997,55.35,17.4667,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:43,39G7,25,NA,NA,NA,310.2286431017608,1_1997,7.880192756652832,12.522343635559082,5.021734677105712,79.5,656.3976152959189,6136.510420098403
1997,55.2,17.45,1,1,1997-1-17,1997:1:POL:BAL:P20:01Jan:44,39G7,25,NA,NA,NA,25.00456846295838,1_1997,7.875930309295654,11.974296569824219,5.346046036132812,66.94999694824219,655.9258315118861,6119.785776807777
1997,55.4333,17.35,1,1,1997-1-18,1997:1:POL:BAL:P20:01Jan:45,39G7,25,NA,NA,NA,89.66110944534834,1_1997,3.865952491760254,7.595534324645996,7.095770370950317,49.099998474121094,648.6868981992149,6145.521842518143
1997,55.3833,17.2167,1,1,1997-1-18,1997:1:POL:BAL:P20:01Jan:46,39G7,25,NA,NA,NA,63.28776666570183,1_1997,4.443817138671875,8.269461631774902,6.3018206808166495,60.900001525878906,640.4316755167035,6139.682122432051
1997,55.35,17.15,1,1,1997-1-18,1997:1:POL:BAL:P20:01Jan:47,39G7,25,NA,NA,NA,120.36118394094707,1_1997,7.022283554077148,11.125941276550293,5.445236875820923,68.05000305175781,636.3212759096876,6135.844672006202
1997,55.2833,17.2,1,1,1997-1-18,1997:1:POL:BAL:P20:01Jan:49,39G7,25,NA,NA,NA,48.828663011250505,1_1997,8.338820457458496,13.5333251953125,4.35714183822174,79.5999984741211,639.7254160135716,6128.522933169736
1997,54.8833,15.7,1,1,1997-1-19,1997:1:POL:BAL:P20:01Jan:50,38G5,25,NA,NA,NA,4.788224010589718,1_1997,8.822529792785645,15.079999923706055,3.969352469023132,75.5,544.9074653926989,6082.029683874808
1997,54.8333,15.6,1,1,1997-1-19,1997:1:POL:BAL:P20:01Jan:51,38G5,25,NA,NA,NA,43.148675442706775,1_1997,9.240392684936523,14.337634086608887,3.918984560395813,75.19999694824219,538.5398442263539,6076.406432687042
1997,54.6,15.2,1,1,1997-1-20,1997:1:POL:BAL:P20:01Jan:53,38G5,25,NA,NA,NA,216.96145860504782,1_1997,7.657861709594727,10.534628868103027,5.360437013594055,53.43000030517578,512.920656979862,6050.299677655963
1997,54.5667,15.05,1,1,1997-1-20,1997:1:POL:BAL:P20:01Jan:54,38G5,25,NA,NA,NA,24.8338503579657,1_1997,6.650789737701416,9.231781959533691,6.53344295227661,46.65999984741211,503.2328014461736,6046.5771105084405
1997,54.45,15.05,1,1,1997-1-20,1997:1:POL:BAL:P20:01Jan:56,37G5,25,NA,NA,NA,11.105146594004406,1_1997,3.1214921474456787,7.426530361175537,8.521733416152953,27.950000762939453,503.2420277376024,6033.591912149951
1997,54.2667,15.5333,1,1,1997-1-21,1997:1:POL:BAL:P20:01Jan:57,37G5,25,NA,NA,NA,0,1_1997,2.25125789642334,7.509317398071289,8.677392126757812,12.600000381469727,534.7335855177199,6013.3267119626225
1997,54.3833,15.5333,1,1,1997-1-21,1997:1:POL:BAL:P20:01Jan:58,37G5,25,NA,NA,NA,0,1_1997,4.2357707023620605,7.986484050750732,7.933227476669311,27.549999237060547,534.6354886090378,6026.300209312751
1997,54.4,15.6333,1,1,1997-1-21,1997:1:POL:BAL:P20:01Jan:59,37G5,25,NA,NA,NA,3.6472107727051664,1_1997,5.066084384918213,8.36862850189209,7.479354613238525,39.400001525878906,541.1132718099772,6028.2120949628825
1997,54.4333,15.6,1,1,1997-1-21,1997:1:POL:BAL:P20:01Jan:60,37G5,25,NA,NA,NA,20.282568705690963,1_1997,6.573000431060791,9.181488037109375,6.58135980626831,46.150001525878906,538.9199352267689,6031.898342783688
1997,54.5333,15.65,1,1,1997-1-21,1997:1:POL:BAL:P20:01Jan:61,38G5,25,NA,NA,NA,9.546752188763772,1_1997,7.859208583831787,10.413464546203613,5.481890631524657,57.849998474121094,542.0604723305386,6043.053836053111
1997,54.7833,15.85,1,1,1997-1-22,1997:1:POL:BAL:P20:01Jan:62,38G5,25,NA,NA,NA,60.88462615263718,1_1997,8.494182586669922,11.90235710144043,4.738375814990234,62.75,554.6652318761554,6071.008978221506
1997,54.7167,15.8,1,1,1997-1-22,1997:1:POL:BAL:P20:01Jan:63,38G5,25,NA,NA,NA,318.3222679823057,1_1997,8.346010208129883,11.618642807006836,4.8576657126800535,61.5,551.5342070331874,6063.56051549295
1997,54.7,15.9667,1,1,1997-1-22,1997:1:POL:BAL:P20:01Jan:65,38G5,25,NA,NA,NA,100.87801609838554,1_1997,7.130137920379639,9.933799743652344,5.688014281634521,50.70000076293945,562.2979304117665,6061.83748702334
1997,54.6667,16.1667,1,1,1997-1-22,1997:1:POL:BAL:P20:01Jan:66,38G6,25,NA,NA,NA,133.16824019939793,1_1997,5.018017768859863,8.202191352844238,7.44847761133728,42.70000076293945,575.2477439084188,6058.328196735105
1997,54.6,16.4333,1,1,1997-1-23,1997:1:POL:BAL:P20:01Jan:67,38G6,25,NA,NA,NA,6.524299886027687,1_1997,1.5443419218063354,7.377049446105957,8.904676024679565,23.700000762939453,592.5927802908701,6051.225411649994
1997,54.7167,16.8167,1,1,1997-1-23,1997:1:POL:BAL:P20:01Jan:68,38G6,25,NA,NA,NA,3.6472107727051664,1_1997,1.7750189304351807,7.42289400100708,8.86102237946167,27.530000686645508,617.0224922912281,6064.781474857543
